Year,District,Crime,Cases
2019,Ratnagiri,Arson,19.0
2019,Sangli,Arson,32.0
2019,Satara,Arson,29.0
2019,Sindhudurg,Arson,11.0
2019,Solapur,Arson,59.0
2019,Thane,Arson,49.0
2019,Wardha,Arson,24.0
2019,Washim,Arson,14.0
2019,Yavatmal,Arson,40.0
2020,Ahilyanagar,Arson,53.0
2020,Akola,Arson,23.0
2020,Amravati,Arson,61.0
2020,Chhatrapati Sambhaji Nagar,Arson,37.0
2020,Beed,Arson,27.0
2020,Bhandara,Arson,13.0
2020,Buldhana,Arson,61.0
2020,Chandrapur,Arson,43.0
2020,Dhule,Arson,5.0
2020,Gadchiroli,Arson,25.0
2020,Gondia,Arson,10.0
2020,Hingoli,Arson,11.0
2020,Jalgaon,Arson,36.0
2020,Jalna,Arson,10.0
2020,Kolhapur,Arson,22.0
2020,Latur,Arson,49.0
2020,Mumbai City,Arson,23.0
2020,Nagpur,Arson,47.0
2020,Nanded,Arson,39.0
2020,Nandurbar,Arson,8.0
2020,Nasik,Arson,55.0
2020,Dharashiv,Arson,15.0
2020,Palghar,Arson,16.0
2020,Parbhani,Arson,37.0
2020,Pune,Arson,111.0
2020,Raigad,Arson,12.0
2020,Ratnagiri,Arson,9.0
2020,Sangli,Arson,34.0
2020,Satara,Arson,28.0
2020,Sindhudurg,Arson,12.0
2020,Solapur,Arson,54.0
2020,Thane,Arson,60.0
2020,Wardha,Arson,18.0
2020,Washim,Arson,28.0
2020,Yavatmal,Arson,31.0
2021,Ahilyanagar,Arson,
2021,Akola,Arson,23.0
2021,Amravati,Arson,57.0
2021,Chhatrapati Sambhaji Nagar,Arson,35.0
2021,Beed,Arson,35.0
2021,Bhandara,Arson,20.0
2021,Buldhana,Arson,67.0
2021,Chandrapur,Arson,34.0
2021,Dhule,Arson,13.0
2021,Gadchiroli,Arson,13.0
2021,Gondia,Arson,16.0
2021,Hingoli,Arson,17.0
2021,Jalgaon,Arson,26.0
2021,Jalna,Arson,45.0
2021,Kolhapur,Arson,37.0
2021,Latur,Arson,42.0
2021,Mumbai City,Arson,35.0
2021,Nagpur,Arson,63.0
2021,Nanded,Arson,37.0
2021,Nandurbar,Arson,10.0
2021,Nasik,Arson,34.0
2021,Dharashiv,Arson,19.0
2021,Palghar,Arson,4.0
2021,Parbhani,Arson,30.0
2021,Pune,Arson,104.0
2021,Raigad,Arson,8.0
2021,Ratnagiri,Arson,15.0
2021,Sangli,Arson,26.0
2021,Satara,Arson,27.0
2021,Sindhudurg,Arson,9.0
2021,Solapur,Arson,62.0
2021,Thane,Arson,91.0
2021,Wardha,Arson,30.0
2021,Washim,Arson,24.0
2021,Yavatmal,Arson,44.0
2014,Ahilyanagar,Extortion,9.0
2014,Akola,Extortion,18.0
2014,Amravati,Extortion,9.0
2014,Chhatrapati Sambhaji Nagar,Extortion,16.0
2014,Beed,Extortion,8.0
2014,Bhandara,Extortion,2.0
2014,Buldhana,Extortion,3.0
2014,Chandrapur,Extortion,6.0
2014,Dhule,Extortion,9.0
2014,Gadchiroli,Extortion,2.0
2014,Gondia,Extortion,2.0
2014,Hingoli,Extortion,
2014,Jalgaon,Extortion,17.0
2014,Jalna,Extortion,12.0
2014,Kolhapur,Extortion,13.0
2014,Latur,Extortion,12.0
2014,Mumbai City,Extortion,254.0
2014,Nagpur,Extortion,45.0
2014,Nanded,Extortion,14.0
2014,Nandurbar,Extortion,2.0
2014,Nasik,Extortion,22.0
2014,Dharashiv,Extortion,6.0
2014,Palghar,Extortion,5.0
2014,Parbhani,Extortion,9.0
2014,Pune,Extortion,76.0
2014,Raigad,Extortion,6.0
2014,Ratnagiri,Extortion,4.0
2014,Sangli,Extortion,29.0
2014,Satara,Extortion,9.0
2014,Sindhudurg,Extortion,
2014,Solapur,Extortion,18.0
2014,Thane,Extortion,107.0
2014,Wardha,Extortion,1.0
2014,Washim,Extortion,4.0
2014,Yavatmal,Extortion,31.0
2015,Ahilyanagar,Extortion,13.0
2015,Akola,Extortion,12.0
2015,Amravati,Extortion,16.0
2015,Chhatrapati Sambhaji Nagar,Extortion,38.0
2015,Beed,Extortion,8.0
2015,Bhandara,Extortion,
2015,Buldhana,Extortion,3.0
2015,Chandrapur,Extortion,11.0
2015,Dhule,Extortion,13.0
2015,Gadchiroli,Extortion,2.0
2015,Gondia,Extortion,3.0
2015,Hingoli,Extortion,2.0
2015,Jalgaon,Extortion,24.0
2015,Jalna,Extortion,5.0
2015,Kolhapur,Extortion,6.0
2015,Latur,Extortion,12.0
2015,Mumbai City,Extortion,272.0
2015,Nagpur,Extortion,82.0
2015,Nanded,Extortion,12.0
2015,Nandurbar,Extortion,4.0
2015,Nasik,Extortion,34.0
2015,Dharashiv,Extortion,4.0
2015,Palghar,Extortion,18.0
2015,Parbhani,Extortion,9.0
2015,Pune,Extortion,101.0
2015,Raigad,Extortion,8.0
2015,Ratnagiri,Extortion,7.0
2015,Sangli,Extortion,26.0
2015,Satara,Extortion,15.0
2015,Sindhudurg,Extortion,
2015,Solapur,Extortion,28.0
2015,Thane,Extortion,172.0
2015,Wardha,Extortion,3.0
2015,Washim,Extortion,10.0
2015,Yavatmal,Extortion,8.0
2016,Ahilyanagar,Extortion,18.0
2016,Akola,Extortion,15.0
2016,Amravati,Extortion,21.0
2016,Chhatrapati Sambhaji Nagar,Extortion,37.0
2016,Beed,Extortion,6.0
2016,Bhandara,Extortion,3.0
2016,Buldhana,Extortion,11.0
2016,Chandrapur,Extortion,9.0
2016,Dhule,Extortion,13.0
2016,Gadchiroli,Extortion,1.0
2016,Gondia,Extortion,2.0
2016,Hingoli,Extortion,2.0
2016,Jalgaon,Extortion,11.0
2016,Jalna,Extortion,3.0
2016,Kolhapur,Extortion,15.0
2016,Latur,Extortion,
2016,Mumbai City,Extortion,242.0
2016,Nagpur,Extortion,33.0
2016,Nanded,Extortion,13.0
2016,Nandurbar,Extortion,2.0
2016,Nasik,Extortion,20.0
2016,Dharashiv,Extortion,1.0
2016,Palghar,Extortion,14.0
2016,Parbhani,Extortion,3.0
2016,Pune,Extortion,110.0
2016,Raigad,Extortion,11.0
2016,Ratnagiri,Extortion,7.0
2016,Sangli,Extortion,20.0
2016,Satara,Extortion,8.0
2016,Sindhudurg,Extortion,5.0
2016,Solapur,Extortion,27.0
2016,Thane,Extortion,92.0
2016,Wardha,Extortion,3.0
2016,Washim,Extortion,2.0
2016,Yavatmal,Extortion,8.0
2017,Ahilyanagar,Extortion,27.0
2017,Akola,Extortion,12.0
2017,Amravati,Extortion,10.0
2017,Chhatrapati Sambhaji Nagar,Extortion,16.0
2017,Beed,Extortion,2.0
2017,Bhandara,Extortion,1.0
2017,Buldhana,Extortion,5.0
2017,Chandrapur,Extortion,10.0
2017,Dhule,Extortion,10.0
2017,Gadchiroli,Extortion,3.0
2017,Gondia,Extortion,1.0
2017,Hingoli,Extortion,1.0
2017,Jalgaon,Extortion,18.0
2017,Jalna,Extortion,9.0
2017,Kolhapur,Extortion,17.0
2017,Latur,Extortion,8.0
2017,Mumbai City,Extortion,202.0
2017,Nagpur,Extortion,53.0
2017,Nanded,Extortion,14.0
2017,Nandurbar,Extortion,1.0
2017,Nasik,Extortion,35.0
2017,Dharashiv,Extortion,2.0
2017,Palghar,Extortion,16.0
2017,Parbhani,Extortion,3.0
2017,Pune,Extortion,77.0
2017,Raigad,Extortion,9.0
2017,Ratnagiri,Extortion,5.0
2017,Sangli,Extortion,9.0
2017,Satara,Extortion,32.0
2017,Sindhudurg,Extortion,5.0
2017,Solapur,Extortion,29.0
2017,Thane,Extortion,111.0
2017,Wardha,Extortion,2.0
2017,Washim,Extortion,3.0
2017,Yavatmal,Extortion,21.0
2018,Ahilyanagar,Extortion,36.0
2018,Akola,Extortion,16.0
2018,Amravati,Extortion,22.0
2018,Chhatrapati Sambhaji Nagar,Extortion,24.0
2018,Beed,Extortion,15.0
2018,Bhandara,Extortion,1.0
2018,Buldhana,Extortion,6.0
2018,Chandrapur,Extortion,12.0
2018,Dhule,Extortion,25.0
2018,Gadchiroli,Extortion,5.0
2018,Gondia,Extortion,5.0
2018,Hingoli,Extortion,6.0
2018,Jalgaon,Extortion,14.0
2018,Jalna,Extortion,12.0
2018,Kolhapur,Extortion,24.0
2018,Latur,Extortion,4.0
2018,Mumbai City,Extortion,233.0
2018,Nagpur,Extortion,54.0
2018,Nanded,Extortion,11.0
2018,Nandurbar,Extortion,6.0
2018,Nasik,Extortion,44.0
2018,Dharashiv,Extortion,5.0
2018,Palghar,Extortion,42.0
2018,Parbhani,Extortion,8.0
2018,Pune,Extortion,109.0
2018,Raigad,Extortion,13.0
2018,Ratnagiri,Extortion,4.0
2018,Sangli,Extortion,12.0
2018,Satara,Extortion,22.0
2018,Sindhudurg,Extortion,4.0
2018,Solapur,Extortion,41.0
2018,Thane,Extortion,150.0
2018,Wardha,Extortion,2.0
2018,Washim,Extortion,1.0
2018,Yavatmal,Extortion,19.0
2019,Ahilyanagar,Extortion,22.0
2019,Akola,Extortion,12.0
2019,Amravati,Extortion,17.0
2019,Chhatrapati Sambhaji Nagar,Extortion,25.0
2019,Beed,Extortion,8.0
2019,Bhandara,Extortion,2.0
2019,Buldhana,Extortion,8.0
2019,Chandrapur,Extortion,5.0
2019,Dhule,Extortion,14.0
2019,Gadchiroli,Extortion,2.0
2019,Gondia,Extortion,2.0
2019,Hingoli,Extortion,2.0
2019,Jalgaon,Extortion,7.0
2019,Jalna,Extortion,11.0
2019,Kolhapur,Extortion,32.0
2019,Latur,Extortion,10.0
2019,Mumbai City,Extortion,260.0
2019,Nagpur,Extortion,43.0
2019,Nanded,Extortion,19.0
2019,Nandurbar,Extortion,5.0
2019,Nasik,Extortion,27.0
2019,Dharashiv,Extortion,2.0
2019,Palghar,Extortion,17.0
2019,Parbhani,Extortion,2.0
2019,Pune,Extortion,99.0
2019,Raigad,Extortion,7.0
2019,Ratnagiri,Extortion,5.0
2019,Sangli,Extortion,24.0
2019,Satara,Extortion,20.0
2019,Sindhudurg,Extortion,2.0
2019,Solapur,Extortion,35.0
2019,Thane,Extortion,76.0
2019,Wardha,Extortion,1.0
2019,Washim,Extortion,3.0
2019,Yavatmal,Extortion,5.0
2020,Ahilyanagar,Extortion,13.0
2020,Akola,Extortion,4.0
2020,Amravati,Extortion,12.0
2020,Chhatrapati Sambhaji Nagar,Extortion,12.0
2020,Beed,Extortion,1.0
2020,Bhandara,Extortion,2.0
2020,Buldhana,Extortion,6.0
2020,Chandrapur,Extortion,6.0
2020,Dhule,Extortion,9.0
2020,Gadchiroli,Extortion,
2020,Gondia,Extortion,1.0
2020,Hingoli,Extortion,1.0
2020,Jalgaon,Extortion,15.0
2020,Jalna,Extortion,6.0
2020,Kolhapur,Extortion,20.0
2020,Latur,Extortion,4.0
2020,Mumbai City,Extortion,209.0
2020,Nagpur,Extortion,50.0
2020,Nanded,Extortion,27.0
2020,Nandurbar,Extortion,
2020,Nasik,Extortion,26.0
2020,Dharashiv,Extortion,8.0
2020,Palghar,Extortion,3.0
2020,Parbhani,Extortion,6.0
2020,Pune,Extortion,89.0
2020,Raigad,Extortion,10.0
2020,Ratnagiri,Extortion,7.0
2020,Sangli,Extortion,22.0
2020,Satara,Extortion,30.0
2020,Sindhudurg,Extortion,3.0
2020,Solapur,Extortion,26.0
2020,Thane,Extortion,77.0
2020,Wardha,Extortion,4.0
2020,Washim,Extortion,4.0
2020,Yavatmal,Extortion,8.0
2021,Ahilyanagar,Extortion,47.0
2021,Akola,Extortion,12.0
2021,Amravati,Extortion,11.0
2021,Chhatrapati Sambhaji Nagar,Extortion,11.0
2021,Beed,Extortion,9.0
2021,Bhandara,Extortion,1.0
2021,Buldhana,Extortion,5.0
2021,Chandrapur,Extortion,8.0
2021,Dhule,Extortion,9.0
2021,Gadchiroli,Extortion,
2021,Gondia,Extortion,1.0
2021,Hingoli,Extortion,3.0
2021,Jalgaon,Extortion,14.0
2021,Jalna,Extortion,2.0
2021,Kolhapur,Extortion,29.0
2021,Latur,Extortion,5.0
2021,Mumbai City,Extortion,283.0
2021,Nagpur,Extortion,51.0
2021,Nanded,Extortion,16.0
2021,Nandurbar,Extortion,4.0
2021,Nasik,Extortion,20.0
2021,Dharashiv,Extortion,1.0
2021,Palghar,Extortion,3.0
2021,Parbhani,Extortion,7.0
2021,Pune,Extortion,214.0
2021,Raigad,Extortion,3.0
2021,Ratnagiri,Extortion,7.0
2021,Sangli,Extortion,25.0
2021,Satara,Extortion,10.0
2021,Sindhudurg,Extortion,
2021,Solapur,Extortion,29.0
2021,Thane,Extortion,118.0
2021,Wardha,Extortion,7.0
2021,Washim,Extortion,5.0
2021,Yavatmal,Extortion,6.0
2014,Ahilyanagar,Burglary,559.0
2014,Akola,Burglary,177.0
2014,Amravati,Burglary,442.0
2014,Chhatrapati Sambhaji Nagar,Burglary,383.0
2014,Beed,Burglary,227.0
2014,Bhandara,Burglary,153.0
2014,Buldhana,Burglary,155.0
2014,Chandrapur,Burglary,233.0
2014,Dhule,Burglary,145.0
2014,Gadchiroli,Burglary,85.0
2014,Gondia,Burglary,130.0
2014,Hingoli,Burglary,51.0
2014,Jalgaon,Burglary,248.0
2014,Jalna,Burglary,206.0
2014,Kolhapur,Burglary,363.0
2014,Latur,Burglary,231.0
2014,Mumbai City,Burglary,3059.0
2014,Nagpur,Burglary,1323.0
2014,Nanded,Burglary,243.0
2014,Nandurbar,Burglary,84.0
2014,Nasik,Burglary,618.0
2014,Dharashiv,Burglary,206.0
2014,Palghar,Burglary,631.0
2014,Parbhani,Burglary,204.0
2014,Pune,Burglary,2170.0
2014,Raigad,Burglary,224.0
2014,Ratnagiri,Burglary,143.0
2014,Sangli,Burglary,227.0
2014,Satara,Burglary,408.0
2014,Sindhudurg,Burglary,84.0
2014,Solapur,Burglary,484.0
2014,Thane,Burglary,2546.0
2014,Wardha,Burglary,166.0
2014,Washim,Burglary,115.0
2014,Yavatmal,Burglary,448.0
2015,Ahilyanagar,Burglary,448.0
2015,Akola,Burglary,137.0
2015,Amravati,Burglary,464.0
2015,Chhatrapati Sambhaji Nagar,Burglary,586.0
2015,Beed,Burglary,239.0
2015,Bhandara,Burglary,166.0
2015,Buldhana,Burglary,185.0
2015,Chandrapur,Burglary,217.0
2015,Dhule,Burglary,114.0
2015,Gadchiroli,Burglary,94.0
2015,Gondia,Burglary,101.0
2015,Hingoli,Burglary,89.0
2015,Jalgaon,Burglary,232.0
2015,Jalna,Burglary,236.0
2015,Kolhapur,Burglary,318.0
2015,Latur,Burglary,190.0
2015,Mumbai City,Burglary,3012.0
2015,Nagpur,Burglary,1377.0
2015,Nanded,Burglary,249.0
2015,Nandurbar,Burglary,70.0
2015,Nasik,Burglary,591.0
2015,Dharashiv,Burglary,172.0
2015,Palghar,Burglary,634.0
2015,Parbhani,Burglary,228.0
2015,Pune,Burglary,1842.0
2015,Raigad,Burglary,259.0
2015,Ratnagiri,Burglary,123.0
2015,Sangli,Burglary,189.0
2015,Satara,Burglary,335.0
2015,Sindhudurg,Burglary,85.0
2015,Solapur,Burglary,406.0
2015,Thane,Burglary,2564.0
2015,Wardha,Burglary,186.0
2015,Washim,Burglary,114.0
2015,Yavatmal,Burglary,329.0
2016,Ahilyanagar,Burglary,414.0
2016,Akola,Burglary,136.0
2016,Amravati,Burglary,403.0
2016,Chhatrapati Sambhaji Nagar,Burglary,558.0
2016,Beed,Burglary,212.0
2016,Bhandara,Burglary,144.0
2016,Buldhana,Burglary,152.0
2016,Chandrapur,Burglary,237.0
2016,Dhule,Burglary,154.0
2016,Gadchiroli,Burglary,97.0
2016,Gondia,Burglary,110.0
2016,Hingoli,Burglary,86.0
2016,Jalgaon,Burglary,271.0
2016,Jalna,Burglary,155.0
2016,Kolhapur,Burglary,313.0
2016,Latur,Burglary,201.0
2016,Mumbai City,Burglary,2552.0
2016,Nagpur,Burglary,1203.0
2016,Nanded,Burglary,291.0
2016,Nandurbar,Burglary,75.0
2016,Nasik,Burglary,631.0
2016,Dharashiv,Burglary,131.0
2016,Palghar,Burglary,531.0
2016,Parbhani,Burglary,120.0
2016,Pune,Burglary,1514.0
2016,Raigad,Burglary,232.0
2016,Ratnagiri,Burglary,115.0
2016,Sangli,Burglary,232.0
2016,Satara,Burglary,409.0
2016,Sindhudurg,Burglary,81.0
2016,Solapur,Burglary,391.0
2016,Thane,Burglary,2132.0
2016,Wardha,Burglary,215.0
2016,Washim,Burglary,77.0
2016,Yavatmal,Burglary,259.0
2017,Ahilyanagar,Burglary,558.0
2017,Akola,Burglary,159.0
2017,Amravati,Burglary,390.0
2017,Chhatrapati Sambhaji Nagar,Burglary,330.0
2017,Beed,Burglary,193.0
2017,Bhandara,Burglary,163.0
2017,Buldhana,Burglary,179.0
2017,Chandrapur,Burglary,243.0
2017,Dhule,Burglary,155.0
2017,Gadchiroli,Burglary,77.0
2017,Gondia,Burglary,165.0
2017,Hingoli,Burglary,93.0
2017,Jalgaon,Burglary,278.0
2017,Jalna,Burglary,190.0
2017,Kolhapur,Burglary,327.0
2017,Latur,Burglary,187.0
2017,Mumbai City,Burglary,2409.0
2017,Nagpur,Burglary,1393.0
2017,Nanded,Burglary,295.0
2017,Nandurbar,Burglary,73.0
2017,Nasik,Burglary,698.0
2017,Dharashiv,Burglary,154.0
2017,Palghar,Burglary,527.0
2017,Parbhani,Burglary,162.0
2017,Pune,Burglary,1845.0
2017,Raigad,Burglary,212.0
2017,Ratnagiri,Burglary,147.0
2017,Sangli,Burglary,314.0
2017,Satara,Burglary,420.0
2017,Sindhudurg,Burglary,87.0
2017,Solapur,Burglary,473.0
2017,Thane,Burglary,1927.0
2017,Wardha,Burglary,233.0
2017,Washim,Burglary,91.0
2017,Yavatmal,Burglary,265.0
2018,Ahilyanagar,Burglary,714.0
2018,Akola,Burglary,124.0
2018,Amravati,Burglary,350.0
2018,Chhatrapati Sambhaji Nagar,Burglary,296.0
2018,Beed,Burglary,146.0
2018,Bhandara,Burglary,161.0
2018,Buldhana,Burglary,229.0
2018,Chandrapur,Burglary,218.0
2018,Dhule,Burglary,159.0
2018,Gadchiroli,Burglary,65.0
2018,Gondia,Burglary,208.0
2018,Hingoli,Burglary,101.0
2018,Jalgaon,Burglary,360.0
2018,Jalna,Burglary,186.0
2018,Kolhapur,Burglary,314.0
2018,Latur,Burglary,237.0
2018,Mumbai City,Burglary,2244.0
2018,Nagpur,Burglary,1123.0
2018,Nanded,Burglary,234.0
2018,Nandurbar,Burglary,100.0
2018,Nasik,Burglary,565.0
2018,Dharashiv,Burglary,171.0
2018,Palghar,Burglary,710.0
2018,Parbhani,Burglary,142.0
2018,Pune,Burglary,1546.0
2018,Raigad,Burglary,207.0
2018,Ratnagiri,Burglary,124.0
2018,Sangli,Burglary,407.0
2018,Satara,Burglary,388.0
2018,Sindhudurg,Burglary,87.0
2018,Solapur,Burglary,513.0
2018,Thane,Burglary,1995.0
2018,Wardha,Burglary,211.0
2018,Washim,Burglary,84.0
2018,Yavatmal,Burglary,194.0
2019,Ahilyanagar,Burglary,719.0
2019,Akola,Burglary,151.0
2019,Amravati,Burglary,343.0
2019,Chhatrapati Sambhaji Nagar,Burglary,284.0
2019,Beed,Burglary,151.0
2019,Bhandara,Burglary,148.0
2019,Buldhana,Burglary,226.0
2019,Chandrapur,Burglary,204.0
2019,Dhule,Burglary,203.0
2019,Gadchiroli,Burglary,91.0
2019,Gondia,Burglary,160.0
2019,Hingoli,Burglary,85.0
2019,Jalgaon,Burglary,368.0
2019,Jalna,Burglary,263.0
2019,Kolhapur,Burglary,398.0
2019,Latur,Burglary,228.0
2019,Mumbai City,Burglary,2063.0
2019,Nagpur,Burglary,1049.0
2019,Nanded,Burglary,249.0
2019,Nandurbar,Burglary,87.0
2019,Nasik,Burglary,596.0
2019,Dharashiv,Burglary,196.0
2019,Palghar,Burglary,656.0
2019,Parbhani,Burglary,182.0
2019,Pune,Burglary,1398.0
2019,Raigad,Burglary,204.0
2019,Ratnagiri,Burglary,152.0
2019,Sangli,Burglary,439.0
2019,Satara,Burglary,392.0
2019,Sindhudurg,Burglary,69.0
2019,Solapur,Burglary,626.0
2019,Thane,Burglary,1663.0
2019,Wardha,Burglary,204.0
2019,Washim,Burglary,83.0
2019,Yavatmal,Burglary,183.0
2020,Ahilyanagar,Burglary,569.0
2020,Akola,Burglary,124.0
2020,Amravati,Burglary,357.0
2020,Chhatrapati Sambhaji Nagar,Burglary,268.0
2020,Beed,Burglary,217.0
2020,Bhandara,Burglary,121.0
2020,Buldhana,Burglary,255.0
2020,Chandrapur,Burglary,202.0
2020,Dhule,Burglary,141.0
2020,Gadchiroli,Burglary,84.0
2020,Gondia,Burglary,80.0
2020,Hingoli,Burglary,90.0
2020,Jalgaon,Burglary,377.0
2020,Jalna,Burglary,288.0
2020,Kolhapur,Burglary,287.0
2020,Latur,Burglary,210.0
2020,Mumbai City,Burglary,1646.0
2020,Nagpur,Burglary,910.0
2020,Nanded,Burglary,317.0
2020,Nandurbar,Burglary,83.0
2020,Nasik,Burglary,515.0
2020,Dharashiv,Burglary,161.0
2020,Palghar,Burglary,141.0
2020,Parbhani,Burglary,179.0
2020,Pune,Burglary,1051.0
2020,Raigad,Burglary,100.0
2020,Ratnagiri,Burglary,84.0
2020,Sangli,Burglary,403.0
2020,Satara,Burglary,319.0
2020,Sindhudurg,Burglary,55.0
2020,Solapur,Burglary,568.0
2020,Thane,Burglary,1464.0
2020,Wardha,Burglary,121.0
2020,Washim,Burglary,75.0
2020,Yavatmal,Burglary,152.0
2021,Ahilyanagar,Burglary,796.0
2021,Akola,Burglary,89.0
2021,Amravati,Burglary,371.0
2021,Chhatrapati Sambhaji Nagar,Burglary,298.0
2021,Beed,Burglary,231.0
2021,Bhandara,Burglary,125.0
2021,Buldhana,Burglary,247.0
2021,Chandrapur,Burglary,204.0
2021,Dhule,Burglary,194.0
2021,Gadchiroli,Burglary,96.0
2021,Gondia,Burglary,113.0
2021,Hingoli,Burglary,82.0
2021,Jalgaon,Burglary,401.0
2021,Jalna,Burglary,217.0
2021,Kolhapur,Burglary,318.0
2021,Latur,Burglary,196.0
2021,Mumbai City,Burglary,1690.0
2021,Nagpur,Burglary,1036.0
2021,Nanded,Burglary,292.0
2021,Nandurbar,Burglary,137.0
2021,Nasik,Burglary,473.0
2021,Dharashiv,Burglary,194.0
2021,Palghar,Burglary,140.0
2021,Parbhani,Burglary,200.0
2021,Pune,Burglary,1285.0
2021,Raigad,Burglary,161.0
2021,Ratnagiri,Burglary,111.0
2021,Sangli,Burglary,487.0
2021,Satara,Burglary,322.0
2021,Sindhudurg,Burglary,55.0
2021,Solapur,Burglary,532.0
2021,Thane,Burglary,1820.0
2021,Wardha,Burglary,129.0
2021,Washim,Burglary,83.0
2021,Yavatmal,Burglary,176.0
2014,Ahilyanagar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Akola,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Amravati,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Chhatrapati Sambhaji Nagar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Beed,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Bhandara,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Buldhana,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Chandrapur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Dhule,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Gadchiroli,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Gondia,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Hingoli,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Jalgaon,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Jalna,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Kolhapur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Latur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Mumbai City,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Nagpur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Nanded,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Nandurbar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Nasik,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Dharashiv,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Palghar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Parbhani,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Pune,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Raigad,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Ratnagiri,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Sangli,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Satara,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Sindhudurg,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Solapur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Thane,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Wardha,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Washim,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2014,Yavatmal,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Ahilyanagar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Akola,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Amravati,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Chhatrapati Sambhaji Nagar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Beed,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Bhandara,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Buldhana,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Chandrapur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Dhule,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Gadchiroli,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Gondia,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Hingoli,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Jalgaon,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Jalna,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Kolhapur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Latur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Mumbai City,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Nagpur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Nanded,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Nandurbar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Nasik,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Dharashiv,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Palghar,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Parbhani,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Pune,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Raigad,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Ratnagiri,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Sangli,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Satara,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Sindhudurg,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Solapur,"Miscarriage, Infanticide, Foeticide, and Abandonment",
2015,Thane,"Miscarriage, Infanticide, Foeticide, and Abandonment",
